57684,-900.00,990.23,100.00
57755,2555.00,990.12,100.00
57824,38879.00,990.31,100.00
57891,48556.00,990.31,100.00
57960,51396.00,1019.68,100.00
58030,-3374.00,1030.49,100.00
58098,24827.00,991.06,100.00
58168,5619.00,991.06,100.00
58238,-21136.00,990.94,100.00
58309,-7418.00,991.47,100.00
58380,-5458.00,991.47,100.00
58449,-12008.00,991.03,100.00
58520,-1426.00,991.28,100.00
58590,-2902.00,992.35,100.00
58660,-2748.00,992.35,100.00
58730,-2619.00,992.09,100.00
58801,-2515.00,991.87,100.00
58870,-2283.00,991.62,100.00
58941,-2036.00,991.62,100.00
59011,-1821.00,991.41,100.00
59081,-1660.00,991.23,100.00
59151,-1529.00,991.23,100.00
59222,-1414.00,991.05,100.00
59291,-1304.00,990.84,100.00
59362,-1182.00,990.69,100.00
59431,-1122.00,990.69,100.00
59502,-1051.00,990.55,100.00
59572,-1206.00,990.45,100.00
59642,-900.00,990.31,100.00
59713,4463.00,990.31,100.00
59783,39982.00,990.35,100.00
59851,56219.00,1016.29,100.00
59921,55145.00,1016.29,100.00
59990,14761.00,1030.49,100.00
60059,16979.00,990.73,100.00
60129,2120.00,991.30,100.00
60199,-16267.00,991.30,100.00
60269,-8707.00,992.23,100.00
60340,-6698.00,990.91,100.00
60409,-7768.00,990.91,100.00
60480,-3621.00,991.06,100.00
60550,-3105.00,992.61,100.00
60620,-2834.00,992.41,100.00
60690,-2777.00,992.41,100.00
60761,-2696.00,992.16,100.00
60830,-2549.00,991.91,100.00
60901,-2299.00,991.68,100.00
60971,-2113.00,991.68,100.00
61041,-1922.00,991.47,100.00
61111,-1713.00,991.25,100.00
61181,-1567.00,991.25,100.00
61251,-1439.00,991.07,100.00
61322,-1352.00,990.87,100.00
61391,-1241.00,990.73,100.00
61462,-1206.00,990.73,100.00
61533,-1075.00,990.57,100.00
61603,-1039.00,990.44,100.00
61674,9077.00,990.38,100.00
61743,39340.00,990.38,100.00
61812,47413.00,1009.20,100.00
61881,54137.00,1030.16,100.00
61949,15702.00,1030.16,100.00
62019,18323.00,1006.90,100.00
62089,7983.00,990.82,100.00
62159,-11880.00,991.11,100.00
62230,7297.00,991.11,100.00
62300,-15307.00,990.71,100.00
62370,-15764.00,991.24,100.00
62440,-4280.00,991.24,100.00
62511,-3035.00,992.01,100.00
62580,-3015.00,992.53,100.00
62651,-2834.00,992.24,100.00
62721,-2715.00,992.24,100.00
62791,-2603.00,991.99,100.00
62861,-2398.00,991.79,100.00
62931,-2175.00,991.55,100.00
63001,-1994.00,991.55,100.00
63072,-1767.00,991.34,100.00
63141,-1580.00,991.15,100.00
63212,-1477.00,991.15,100.00
63282,-1376.00,990.94,100.00
63352,-1291.00,990.79,100.00
63422,-1206.00,990.65,100.00
63493,-1158.00,990.65,100.00
63563,-1016.00,990.51,100.00
63634,8970.00,990.38,100.00
63704,48346.00,999.71,100.00
63772,53678.00,999.71,100.00
63842,12678.00,1027.49,100.00
63909,-3417.00,990.64,100.00
63980,5551.00,990.64,100.00
64051,-15315.00,991.84,100.00
64121,-15635.00,990.93,100.00
64191,-3796.00,991.68,100.00
64262,-2398.00,991.68,100.00
64331,-2782.00,992.40,100.00
64402,-2696.00,992.10,100.00
64472,-2603.00,992.10,100.00
64542,-2381.00,991.86,100.00
64612,-2128.00,991.63,100.00
64683,-1936.00,991.42,100.00
64752,-1713.00,991.42,100.00
64823,-1567.00,991.21,100.00
64892,-1452.00,990.99,100.00
64963,-1304.00,990.80,100.00
65033,-1291.00,990.80,100.00
65103,-1194.00,990.66,100.00
65173,-1075.00,990.52,100.00
65244,-982.00,990.52,100.00
65313,-947.00,990.37,100.00
65384,-691.00,990.27,100.00
65455,-807.00,990.13,100.00
65525,1874.00,990.13,100.00
65595,15038.00,990.11,100.00
